+----------+---------------------+----------------+-------------+----------+-----------------+
| id       | emission            | cnpj           | terminal_id | valor    | movementtype_id |
| 45446333 | 2024-07-02 20:17:10 | 06626253000151 |        1708 | 150      |               1 |
| 45446352 | 2024-07-02 20:10:06 | 06626253000151 |        1635 | 350      |               1 |
| 45446381 | 2024-07-02 20:12:36 | 06626253000151 |        1646 | 300      |               1 |
| 45446385 | 2024-07-02 20:18:50 | 06626253000151 |        1661 | 350      |               1 |
| 45446429 | 2024-07-02 20:15:44 | 06626253000151 |        1632 | 250      |               1 |
| 45446583 | 2024-07-02 20:20:02 | 06626253000151 |        1631 | 150      |               1 |
| 45446596 | 2024-07-02 20:21:12 | 06626253000151 |        1633 | 50       |               1 |
| 45446635 | 2024-07-02 20:21:27 | 06626253000151 |        1631 | 550      |               1 |
| 45446795 | 2024-07-02 20:33:07 | 06626253000151 |        1638 | 300      |               1 |
| 45446941 | 2024-07-02 20:36:42 | 06626253000151 |        1705 | 400      |               1 |
| 45447026 | 2024-07-02 20:39:18 | 06626253000151 |        1662 | 750      |               1 |
| 45447027 | 2024-07-02 20:38:09 | 06626253000151 |        1648 | 600      |               1 |
| 45447028 | 2024-07-02 20:40:07 | 06626253000151 |        1702 | 300      |               1 |
| 45447178 | 2024-07-02 20:41:42 | 06626253000151 |        1683 | 450      |               1 |
| 45447180 | 2024-07-02 20:42:46 | 06626253000151 |        1683 | 500      |               1 |
| 45447181 | 2024-07-02 20:44:09 | 06626253000151 |        1663 | 300      |               1 |
| 45447262 | 2024-07-02 20:45:28 | 06626253000151 |        1699 | 400      |               1 |
| 45447489 | 2024-07-02 20:48:43 | 06626253000151 |        1691 | 250      |               1 |
| 45447753 | 2024-07-02 20:58:43 | 06626253000151 |        1699 | 200      |               1 |
| 45448021 | 2024-07-02 21:05:24 | 06626253000151 |        1705 | 450      |               1 |
| 45448025 | 2024-07-02 20:59:34 | 06626253000151 |        1712 | 700      |               1 |
| 45448078 | 2024-07-02 21:06:40 | 06626253000151 |        1711 | 600      |               1 |
| 45448155 | 2024-07-02 21:01:39 | 06626253000151 |        1660 | 600      |               1 |
| 45448224 | 2024-07-02 21:12:48 | 06626253000151 |        1703 | 200      |               1 |
| 45448283 | 2024-07-02 21:14:09 | 06626253000151 |        1703 | 1100     |               1 |
| 45448627 | 2024-07-02 21:23:37 | 06626253000151 |        1701 | 1400     |               1 |
| 45448744 | 2024-07-02 21:26:46 | 06626253000151 |        1701 | 1000     |               1 |
| 45448848 | 2024-07-02 21:29:42 | 06626253000151 |        1701 | 1000     |               1 |
| 45448921 | 2024-07-02 21:27:12 | 06626253000151 |        1691 | 1450     |               1 |
| 45448925 | 2024-07-02 21:31:27 | 06626253000151 |        1701 | 800      |               1 |
| 45448945 | 2024-07-02 21:29:01 | 06626253000151 |        1648 | 50       |               1 |
| 45449114 | 2024-07-02 21:26:13 | 06626253000151 |        1635 | 150      |               1 |
| 45449159 | 2024-07-02 21:29:14 | 06626253000151 |        1631 | 100      |               1 |
| 45449259 | 2024-07-02 21:08:02 | 06626253000151 |        1698 | 100      |               1 |
| 45449365 | 2024-07-02 21:09:51 | 06626253000151 |        1698 | 250      |               1 |
| 45449369 | 2024-07-02 21:10:50 | 06626253000151 |        1698 | 100      |               1 |
| 45449399 | 2024-07-02 21:36:13 | 06626253000151 |        1642 | 1400     |               1 |
| 45449416 | 2024-07-02 21:34:27 | 06626253000151 |        1646 | 350      |               1 |
| 45449466 | 2024-07-02 21:12:11 | 06626253000151 |        1698 | 550      |               1 |
| 45449468 | 2024-07-02 21:13:12 | 06626253000151 |        1698 | 300      |               1 |
| 45449542 | 2024-07-02 21:43:54 | 06626253000151 |        1697 | 100      |               1 |
| 45449545 | 2024-07-02 21:44:18 | 06626253000151 |        1697 | 100      |               1 |
| 45449609 | 2024-07-02 21:45:00 | 06626253000151 |        1697 | 100      |               1 |
| 45449612 | 2024-07-02 21:45:45 | 06626253000151 |        1697 | 350      |               1 |
| 45449627 | 2024-07-02 21:44:34 | 06626253000151 |        1705 | 550      |               1 |
| 45449665 | 2024-07-02 21:44:16 | 06626253000151 |        1654 | 400      |               1 |
| 45449716 | 2024-07-02 21:48:15 | 06626253000151 |        1638 | 100      |               1 |
| 45449724 | 2024-07-02 21:46:02 | 06626253000151 |        1648 | 150      |               1 |
| 45449742 | 2024-07-02 21:47:37 | 06626253000151 |        1705 | 200      |               1 |
| 45449984 | 2024-07-02 21:45:31 | 06626253000151 |        1660 | 400      |               1 |
| 45450132 | 2024-07-02 21:52:14 | 06626253000151 |        1642 | 350      |               1 |
| 45450142 | 2024-07-02 21:54:31 | 06626253000151 |        1704 | 400      |               1 |
| 45450209 | 2024-07-02 21:55:43 | 06626253000151 |        1704 | 400      |               1 |
| 45450238 | 2024-07-02 21:56:53 | 06626253000151 |        1683 | 500      |               1 |
| 45450387 | 2024-07-02 22:00:06 | 06626253000151 |        1648 | 50       |               1 |
| 45450390 | 2024-07-02 21:55:20 | 06626253000151 |        1712 | 600      |               1 |
| 45450430 | 2024-07-02 21:53:26 | 06626253000151 |        1634 | 450      |               1 |
| 45450523 | 2024-07-02 22:00:32 | 06626253000151 |        1642 | 100      |               1 |
| 45450562 | 2024-07-02 22:00:58 | 06626253000151 |        1644 | 150      |               1 |
| 45450563 | 2024-07-02 22:01:42 | 06626253000151 |        1644 | 100      |               1 |
| 45450577 | 2024-07-02 21:59:31 | 06626253000151 |        1646 | 250      |               1 |
| 45450629 | 2024-07-02 22:02:17 | 06626253000151 |        1644 | 150      |               1 |
| 45450707 | 2024-07-02 22:09:39 | 06626253000151 |        1699 | 400      |               1 |
| 45450714 | 2024-07-02 22:04:08 | 06626253000151 |        1713 | 1050     |               1 |
| 45450927 | 2024-07-02 21:32:52 | 06626253000151 |        1641 | 750      |               1 |
| 45451006 | 2024-07-02 22:11:34 | 06626253000151 |        1632 | 50       |               1 |
| 45451091 | 2024-07-02 20:57:37 | 06626253000151 |        1630 | 400      |               1 |
| 45451168 | 2024-07-02 22:18:42 | 06626253000151 |        1708 | 850      |               1 |
| 45451197 | 2024-07-02 22:13:22 | 06626253000151 |        1635 | 50       |               1 |
| 45451275 | 2024-07-02 22:22:58 | 06626253000151 |        1711 | 250      |               1 |
| 45451307 | 2024-07-02 22:17:16 | 06626253000151 |        1635 | 100      |               1 |
| 45451456 | 2024-07-02 22:29:45 | 06626253000151 |        1662 | 200      |               1 |
| 45451515 | 2024-07-02 22:32:02 | 06626253000151 |        1683 | 400      |               1 |
| 45451682 | 2024-07-02 22:41:40 | 06626253000151 |        1654 | 150      |               1 |
| 45451690 | 2024-07-02 22:45:02 | 06626253000151 |        1663 | 100      |               1 |
| 45451713 | 2024-07-02 22:44:33 | 06626253000151 |        1719 | 700      |               1 |
| 45451714 | 2024-07-02 22:36:21 | 06626253000151 |        1634 | 100      |               1 |
| 45451715 | 2024-07-02 22:36:46 | 06626253000151 |        1634 | 50       |               1 |
| 45451728 | 2024-07-02 22:37:35 | 06626253000151 |        1634 | 50       |               1 |
| 45451765 | 2024-07-02 21:43:42 | 06626253000151 |        1639 | 1100     |               1 |
| 45451789 | 2024-07-02 22:42:27 | 06626253000151 |        1660 | 100      |               1 |
| 45451812 | 2024-07-02 22:51:38 | 06626253000151 |        1661 | 450      |               1 |
| 45451818 | 2024-07-02 22:52:21 | 06626253000151 |        1661 | 150      |               1 |
| 45451850 | 2024-07-02 22:55:32 | 06626253000151 |        1675 | 600      |               1 |
| 45451886 | 2024-07-02 22:58:11 | 06626253000151 |        1703 | 400      |               1 |
| 45451896 | 2024-07-02 21:53:17 | 06626253000151 |        1639 | 500      |               1 |
| 45451902 | 2024-07-02 22:58:32 | 06626253000151 |        1705 | 250      |               1 |
| 45451906 | 2024-07-02 23:00:37 | 06626253000151 |        1643 | 250      |               1 |
| 45451939 | 2024-07-02 22:58:24 | 06626253000151 |        1645 | 800      |               1 |
| 45451970 | 2024-07-02 23:06:20 | 06626253000151 |        1700 | 500      |               1 |
| 45452010 | 2024-07-02 23:10:16 | 06626253000151 |        1675 | 100      |               1 |
| 45452030 | 2024-07-02 23:12:24 | 06626253000151 |        1699 | 100      |               1 |
| 45452087 | 2024-07-02 23:14:50 | 06626253000151 |        1683 | 250      |               1 |
| 45452088 | 2024-07-02 23:15:29 | 06626253000151 |        1683 | 150      |               1 |
| 45452232 | 2024-07-02 23:29:13 | 06626253000151 |        1705 | 0        |               1 |
| 45452235 | 2024-07-02 23:29:39 | 06626253000151 |        1705 | 250      |               1 |
| 45452355 | 2024-07-02 23:41:25 | 06626253000151 |        1663 | 250      |               1 |
| 45452499 | 2024-07-02 23:50:48 | 06626253000151 |        1693 | 700      |               1 |
| 45452560 | 2024-07-02 23:53:39 | 06626253000151 |        1693 | 100      |               1 |
| 45452572 | 2024-07-02 23:49:14 | 06626253000151 |        1659 | 400      |               1 |
| 45452625 | 2024-07-02 23:54:52 | 06626253000151 |        1662 | 100      |               1 |
| 45452642 | 2024-07-02 23:55:21 | 06626253000151 |        1705 | 150      |               1 |
| 45452721 | 2024-07-02 23:30:36 | 06626253000151 |        1698 | 200      |               1 |
| 45457255 | 2024-07-03 08:23:51 | 06626253000151 |        1646 | 300      |               1 |
| 45457409 | 2024-07-03 07:21:05 | 06626253000151 |        1630 | 200      |               1 |
| 45457420 | 2024-07-03 08:41:39 | 06626253000151 |        1675 | 22450    |               1 |
| 45457923 | 2024-07-03 09:06:10 | 06626253000151 |        1642 | 200      |               1 |
| 45457946 | 2024-07-03 09:07:03 | 06626253000151 |        1659 | 400      |               1 |
| 45457973 | 2024-07-03 09:07:56 | 06626253000151 |        1642 | 350      |               1 |
| 45458199 | 2024-07-03 09:21:21 | 06626253000151 |        1663 | 700      |               1 |
| 45458305 | 2024-07-03 09:18:13 | 06626253000151 |        1627 | 700      |               1 |
| 45458307 | 2024-07-03 09:21:22 | 06626253000151 |        1691 | 2700     |               1 |
| 45458437 | 2024-07-03 09:24:07 | 06626253000151 |        1646 | 300      |               1 |
| 45458653 | 2024-07-03 09:32:53 | 06626253000151 |        1660 | 600      |               1 |
| 45458755 | 2024-07-03 09:44:31 | 06626253000151 |        1708 | 800      |               1 |
| 45458779 | 2024-07-03 09:46:42 | 06626253000151 |        1662 | 100      |               1 |
| 45458784 | 2024-07-03 09:39:30 | 06626253000151 |        1635 | 300      |               1 |
| 45458819 | 2024-07-03 09:40:53 | 06626253000151 |        1660 | 250      |               1 |
| 45458855 | 2024-07-03 09:49:57 | 06626253000151 |        1711 | 400      |               1 |
| 45459170 | 2024-07-03 09:54:25 | 06626253000151 |        1695 | 2400     |               1 |
| 45459256 | 2024-07-03 09:58:03 | 06626253000151 |        1646 | 300      |               1 |
| 45459357 | 2024-07-03 10:00:12 | 06626253000151 |        1646 | 300      |               1 |
| 45459469 | 2024-07-03 10:05:27 | 06626253000151 |        1659 | 700      |               1 |
| 45459573 | 2024-07-03 08:51:59 | 06626253000151 |        1630 | 500      |               1 |
| 45459593 | 2024-07-03 08:52:52 | 06626253000151 |        1630 | 650      |               1 |
| 45459634 | 2024-07-03 08:53:35 | 06626253000151 |        1630 | 550      |               1 |
| 45459694 | 2024-07-03 10:15:51 | 06626253000151 |        1693 | 450      |               1 |
| 45459877 | 2024-07-03 10:15:12 | 06626253000151 |        1642 | 1750     |               1 |
| 45460257 | 2024-07-03 10:20:47 | 06626253000151 |        1633 | 350      |               1 |
| 45460380 | 2024-07-03 10:28:04 | 06626253000151 |        1662 | 300      |               1 |
| 45460819 | 2024-07-03 10:30:31 | 06626253000151 |        1634 | 500      |               1 |
| 45460843 | 2024-07-03 09:20:16 | 06626253000151 |        1630 | 600      |               1 |
| 45460908 | 2024-07-03 10:41:06 | 06626253000151 |        1654 | 300      |               1 |
| 45461092 | 2024-07-03 10:49:12 | 06626253000151 |        1702 | 600      |               1 |
| 45461174 | 2024-07-03 10:43:02 | 06626253000151 |        1634 | 400      |               1 |
| 45461199 | 2024-07-03 10:48:53 | 06626253000151 |        1642 | 800      |               1 |
| 45461541 | 2024-07-03 10:14:11 | 06626253000151 |        1628 | 200      |               1 |
| 45461544 | 2024-07-03 09:43:54 | 06626253000151 |        1630 | 550      |               1 |
| 45461729 | 2024-07-03 11:00:44 | 06626253000151 |        1712 | 850      |               1 |
| 45461874 | 2024-07-03 11:06:47 | 06626253000151 |        1645 | 100      |               1 |
| 45461877 | 2024-07-03 11:07:33 | 06626253000151 |        1645 | 150      |               1 |
| 45461880 | 2024-07-03 11:08:37 | 06626253000151 |        1659 | 1500     |               1 |
| 45461920 | 2024-07-03 11:08:19 | 06626253000151 |        1645 | 450      |               1 |
| 45461927 | 2024-07-03 11:13:21 | 06626253000151 |        1711 | 500      |               1 |
| 45462097 | 2024-07-03 11:17:22 | 06626253000151 |        1691 | 1050     |               1 |
| 45462610 | 2024-07-03 11:40:52 | 06626253000151 |        1702 | 450      |               1 |
| 45462619 | 2024-07-03 11:39:50 | 06626253000151 |        1711 | 400      |               1 |
| 45462658 | 2024-07-03 10:21:46 | 06626253000151 |        1630 | 650      |               1 |
| 45463011 | 2024-07-03 11:56:04 | 06626253000151 |        1703 | 900      |               1 |
| 45463063 | 2024-07-03 11:52:03 | 06626253000151 |        1644 | 100      |               1 |
| 45463163 | 2024-07-03 12:00:34 | 06626253000151 |        1661 | 1350     |               1 |
| 45463226 | 2024-07-03 10:42:47 | 06626253000151 |        1630 | 550      |               1 |
| 45463254 | 2024-07-03 12:00:53 | 06626253000151 |        1691 | 500      |               1 |
| 45463375 | 2024-07-03 12:07:29 | 06626253000151 |        1662 | 350      |               1 |
| 45463419 | 2024-07-03 12:06:05 | 06626253000151 |        1659 | 300      |               1 |
| 45463438 | 2024-07-03 12:04:10 | 06626253000151 |        1712 | 400      |               1 |
| 45463540 | 2024-07-03 12:08:28 | 06626253000151 |        1631 | 550      |               1 |
| 45463543 | 2024-07-03 12:15:02 | 06626253000151 |        1663 | 300      |               1 |
| 45463557 | 2024-07-03 12:13:44 | 06626253000151 |        1711 | 500      |               1 |
| 45463581 | 2024-07-03 12:14:22 | 06626253000151 |        1711 | 250      |               1 |
| 45463584 | 2024-07-03 12:08:56 | 06626253000151 |        1712 | 350      |               1 |
| 45463593 | 2024-07-03 12:14:56 | 06626253000151 |        1705 | 750      |               1 |
| 45463600 | 2024-07-03 12:14:38 | 06626253000151 |        1708 | 1100     |               1 |
| 45463638 | 2024-07-03 12:11:04 | 06626253000151 |        1646 | 300      |               1 |
| 45463664 | 2024-07-03 12:13:20 | 06626253000151 |        1633 | 400      |               1 |
| 45463898 | 2024-07-03 11:04:31 | 06626253000151 |        1630 | 400      |               1 |
| 45464090 | 2024-07-03 12:29:38 | 06626253000151 |        1648 | 2100     |               1 |
| 45464241 | 2024-07-03 12:31:58 | 06626253000151 |        1644 | 200      |               1 |
| 45464244 | 2024-07-03 12:32:22 | 06626253000151 |        1644 | 150      |               1 |
| 45464249 | 2024-07-03 12:32:56 | 06626253000151 |        1644 | 150      |               1 |
| 45464363 | 2024-07-03 11:35:25 | 06626253000151 |        1639 | 1500     |               1 |
| 45464439 | 2024-07-03 12:01:54 | 06626253000151 |        1641 | 500      |               1 |
| 45464499 | 2024-07-03 12:43:58 | 06626253000151 |        1708 | 2200     |               1 |
| 45464625 | 2024-07-03 12:50:00 | 06626253000151 |        1701 | 1250     |               1 |
| 45464638 | 2024-07-03 12:42:45 | 06626253000151 |        1646 | 400      |               1 |
| 45464858 | 2024-07-03 12:54:55 | 06626253000151 |        1711 | 300      |               1 |
| 45465100 | 2024-07-03 12:52:55 | 06626253000151 |        1634 | 1000     |               1 |
| 45465105 | 2024-07-03 12:58:12 | 06626253000151 |        1642 | 300      |               1 |
| 45465243 | 2024-07-03 13:05:04 | 06626253000151 |        1648 | 400      |               1 |
| 45465461 | 2024-07-03 13:08:36 | 06626253000151 |        1642 | 400      |               1 |
| 45465514 | 2024-07-03 13:06:11 | 06626253000151 |        1660 | 1500     |               1 |
| 45465614 | 2024-07-03 13:15:17 | 06626253000151 |        1648 | 250      |               1 |
| 45465623 | 2024-07-03 13:13:17 | 06626253000151 |        1642 | 1300     |               1 |
| 45465904 | 2024-07-03 13:20:42 | 06626253000151 |        1644 | 300      |               1 |
| 45466001 | 2024-07-03 13:26:47 | 06626253000151 |        1708 | 650      |               1 |
| 45466082 | 2024-07-03 13:23:24 | 06626253000151 |        1712 | 800      |               1 |
| 45466387 | 2024-07-03 13:35:48 | 06626253000151 |        1654 | 200      |               1 |
| 45466435 | 2024-07-03 12:48:45 | 06626253000151 |        1628 | 200      |               1 |
| 45466662 | 2024-07-03 12:38:51 | 06626253000151 |        1639 | 600      |               1 |
| 45466716 | 2024-07-03 12:40:19 | 06626253000151 |        1639 | 500      |               1 |
| 45466784 | 2024-07-03 13:42:07 | 06626253000151 |        1713 | 600      |               1 |
| 45467245 | 2024-07-03 13:15:21 | 06626253000151 |        1641 | 1200     |               1 |
| 45467484 | 2024-07-03 13:59:56 | 06626253000151 |        1705 | 750      |               1 |
| 45467571 | 2024-07-03 14:01:13 | 06626253000151 |        1705 | 450      |               1 |
| 45467618 | 2024-07-03 13:56:11 | 06626253000151 |        1712 | 800      |               1 |
| 45467621 | 2024-07-03 13:57:00 | 06626253000151 |        1712 | 450      |               1 |
| 45467689 | 2024-07-03 13:13:44 | 06626253000151 |        1628 | 150      |               1 |
| 45467717 | 2024-07-03 14:03:16 | 06626253000151 |        1711 | 350      |               1 |
| 45467852 | 2024-07-03 14:07:12 | 06626253000151 |        1702 | 800      |               1 |
| 45467857 | 2024-07-03 14:07:50 | 06626253000151 |        1643 | 800      |               1 |
| 45467882 | 2024-07-03 13:58:17 | 06626253000151 |        1634 | 100      |               1 |
| 45467888 | 2024-07-03 14:02:48 | 06626253000151 |        1633 | 350      |               1 |
| 45467948 | 2024-07-03 14:09:56 | 06626253000151 |        1699 | 500      |               1 |
| 45467983 | 2024-07-03 14:09:36 | 06626253000151 |        1661 | 600      |               1 |
| 45468065 | 2024-07-03 14:07:11 | 06626253000151 |        1659 | 450      |               1 |
| 45468113 | 2024-07-03 14:12:36 | 06626253000151 |        1663 | 200      |               1 |
| 45468167 | 2024-07-03 14:12:20 | 06626253000151 |        1662 | 350      |               1 |
| 45468320 | 2024-07-03 14:15:19 | 06626253000151 |        1708 | 500      |               1 |
| 45468428 | 2024-07-03 14:19:10 | 06626253000151 |        1700 | 300      |               1 |
| 45468684 | 2024-07-03 14:17:42 | 06626253000151 |        1635 | 550      |               1 |
| 45468744 | 2024-07-03 14:28:40 | 06626253000151 |        1701 | 800      |               1 |
| 45468752 | 2024-07-03 14:28:28 | 06626253000151 |        1663 | 150      |               1 |
| 45468778 | 2024-07-03 14:29:23 | 06626253000151 |        1699 | 300      |               1 |
| 45468951 | 2024-07-03 14:30:05 | 06626253000151 |        1691 | 1300     |               1 |
| 45468993 | 2024-07-03 14:31:54 | 06626253000151 |        1704 | 750      |               1 |
| 45469038 | 2024-07-03 14:27:39 | 06626253000151 |        1635 | 300      |               1 |
| 45469069 | 2024-07-03 14:30:51 | 06626253000151 |        1645 | 1000     |               1 |
| 45469089 | 2024-07-03 14:37:07 | 06626253000151 |        1661 | 300      |               1 |
| 45469119 | 2024-07-03 14:32:09 | 06626253000151 |        1627 | 100      |               1 |
| 45469287 | 2024-07-03 13:23:01 | 06626253000151 |        1630 | 500      |               1 |
| 45469318 | 2024-07-03 14:38:54 | 06626253000151 |        1631 | 100      |               1 |
| 45469357 | 2024-07-03 14:40:48 | 06626253000151 |        1633 | 650      |               1 |
| 45469378 | 2024-07-03 14:47:37 | 06626253000151 |        1703 | 300      |               1 |
| 45469675 | 2024-07-03 14:58:11 | 06626253000151 |        1638 | 300      |               1 |
| 45469740 | 2024-07-03 14:54:29 | 06626253000151 |        1713 | 1200     |               1 |
| 45469816 | 2024-07-03 15:02:44 | 06626253000151 |        1702 | 1100     |               1 |
| 45469825 | 2024-07-03 14:56:31 | 06626253000151 |        1646 | 300      |               1 |
| 45469830 | 2024-07-03 14:57:20 | 06626253000151 |        1646 | 300      |               1 |
| 45469835 | 2024-07-03 14:57:51 | 06626253000151 |        1646 | 300      |               1 |
| 45469837 | 2024-07-03 14:58:18 | 06626253000151 |        1646 | 300      |               1 |
| 45470020 | 2024-07-03 15:04:36 | 06626253000151 |        1659 | 850      |               1 |
| 45470153 | 2024-07-03 15:11:47 | 06626253000151 |        1702 | 250      |               1 |
| 45470183 | 2024-07-03 15:08:01 | 06626253000151 |        1633 | 300      |               1 |
| 45470239 | 2024-07-03 15:08:39 | 06626253000151 |        1646 | 300      |               1 |
| 45470243 | 2024-07-03 15:13:54 | 06626253000151 |        1648 | 300      |               1 |
| 45470246 | 2024-07-03 15:07:14 | 06626253000151 |        1648 | 10700.00 |               2 |
| 45470263 | 2024-07-03 14:10:56 | 06626253000151 |        1639 | 600      |               1 |
| 45470305 | 2024-07-03 15:15:49 | 06626253000151 |        1683 | 300      |               1 |
| 45470350 | 2024-07-03 15:13:29 | 06626253000151 |        1645 | 450      |               1 |
| 45470359 | 2024-07-03 15:10:10 | 06626253000151 |        1634 | 300      |               1 |
| 45470373 | 2024-07-03 15:13:21 | 06626253000151 |        1646 | 350      |               1 |
| 45470433 | 2024-07-03 15:14:37 | 06626253000151 |        1635 | 200      |               1 |
| 45470441 | 2024-07-03 15:18:45 | 06626253000151 |        1642 | 400      |               1 |
| 45470444 | 2024-07-03 15:19:24 | 06626253000151 |        1642 | 300      |               1 |
| 45470447 | 2024-07-03 15:19:54 | 06626253000151 |        1642 | 300      |               1 |
| 45470618 | 2024-07-03 15:26:06 | 06626253000151 |        1659 | 400      |               1 |
| 45470684 | 2024-07-03 15:31:48 | 06626253000151 |        1708 | 850      |               1 |
| 45470765 | 2024-07-03 15:26:57 | 06626253000151 |        1634 | 550      |               1 |
| 45471162 | 2024-07-03 15:50:20 | 06626253000151 |        1683 | 1100     |               1 |
| 45471176 | 2024-07-03 15:47:27 | 06626253000151 |        1713 | 450      |               1 |
| 45471179 | 2024-07-03 15:53:22 | 06626253000151 |        1643 | 800      |               1 |
| 45471207 | 2024-07-03 15:52:16 | 06626253000151 |        1683 | 1400     |               1 |
| 45471472 | 2024-07-03 15:59:14 | 06626253000151 |        1644 | 300      |               1 |
| 45471491 | 2024-07-03 16:05:30 | 06626253000151 |        1703 | 250      |               1 |
| 45471528 | 2024-07-03 16:04:10 | 06626253000151 |        1654 | 500      |               1 |
| 45471645 | 2024-07-03 16:03:08 | 06626253000151 |        1695 | 450      |               1 |
| 45471674 | 2024-07-03 16:13:26 | 06626253000151 |        1699 | 100      |               1 |
| 45471831 | 2024-07-03 16:13:40 | 06626253000151 |        1646 | 300      |               1 |
| 45471834 | 2024-07-03 16:21:06 | 06626253000151 |        1638 | 450      |               1 |
| 45471983 | 2024-07-03 16:24:43 | 06626253000151 |        1704 | 300      |               1 |
| 45472044 | 2024-07-03 16:23:27 | 06626253000151 |        1627 | 150      |               1 |
| 45472068 | 2024-07-03 16:31:29 | 06626253000151 |        1693 | 500      |               1 |
| 45472146 | 2024-07-03 16:03:38 | 06626253000151 |        1698 | 100      |               1 |
| 45472150 | 2024-07-03 16:04:13 | 06626253000151 |        1698 | 300      |               1 |
| 45472248 | 2024-07-03 16:36:32 | 06626253000151 |        1705 | 3250     |               1 |
| 45472325 | 2024-07-03 16:33:08 | 06626253000151 |        1660 | 550      |               1 |
| 45472328 | 2024-07-03 16:40:10 | 06626253000151 |        1711 | 550      |               1 |
| 45472346 | 2024-07-03 15:21:42 | 06626253000151 |        1630 | 700      |               1 |
| 45472385 | 2024-07-03 15:22:46 | 06626253000151 |        1630 | 600      |               1 |
| 45472403 | 2024-07-03 16:37:08 | 06626253000151 |        1712 | 300      |               1 |
| 45472407 | 2024-07-03 15:23:43 | 06626253000151 |        1630 | 700      |               1 |
| 45472433 | 2024-07-03 16:42:52 | 06626253000151 |        1704 | 700      |               1 |
| 45472476 | 2024-07-03 16:17:46 | 06626253000151 |        1698 | 400      |               1 |
| 45472537 | 2024-07-03 16:49:19 | 06626253000151 |        1705 | 130      |               1 |
| 45472549 | 2024-07-03 16:51:36 | 06626253000151 |        1693 | 650      |               1 |
| 45472553 | 2024-07-03 16:44:57 | 06626253000151 |        1631 | 200      |               1 |
| 45472705 | 2024-07-03 16:51:43 | 06626253000151 |        1713 | 500      |               1 |
| 45472732 | 2024-07-03 15:37:12 | 06626253000151 |        1630 | 450      |               1 |
| 45472751 | 2024-07-03 16:57:18 | 06626253000151 |        1705 | 50       |               1 |
| 45473022 | 2024-07-03 17:00:39 | 06626253000151 |        1646 | 300      |               1 |
| 45473046 | 2024-07-03 17:09:16 | 06626253000151 |        1701 | 900      |               1 |
| 45473072 | 2024-07-03 17:08:23 | 06626253000151 |        1662 | 400      |               1 |
| 45473074 | 2024-07-03 17:09:19 | 06626253000151 |        1662 | 100      |               1 |
| 45473105 | 2024-07-03 17:09:33 | 06626253000151 |        1719 | 1200     |               1 |
| 45473165 | 2024-07-03 17:11:16 | 06626253000151 |        1662 | 200      |               1 |
| 45473238 | 2024-07-03 17:12:09 | 06626253000151 |        1708 | 1600     |               1 |
| 45473248 | 2024-07-03 17:13:40 | 06626253000151 |        1708 | 1150     |               1 |
| 45473337 | 2024-07-03 17:08:37 | 06626253000151 |        1635 | 250      |               1 |
| 45473341 | 2024-07-03 17:09:35 | 06626253000151 |        1635 | 200      |               1 |
| 45473481 | 2024-07-03 17:21:43 | 06626253000151 |        1663 | 350      |               1 |
| 45473483 | 2024-07-03 17:16:06 | 06626253000151 |        1633 | 600      |               1 |
| 45473494 | 2024-07-03 17:13:29 | 06626253000151 |        1635 | 250      |               1 |
| 45473644 | 2024-07-03 17:17:11 | 06626253000151 |        1634 | 50       |               1 |
| 45473647 | 2024-07-03 17:17:39 | 06626253000151 |        1634 | 350      |               1 |
| 45473696 | 2024-07-03 14:09:09 | 06626253000151 |        1706 | 2700     |               1 |
| 45473698 | 2024-07-03 16:17:58 | 06626253000151 |        1706 | 700      |               1 |
| 45473721 | 2024-07-03 17:30:00 | 06626253000151 |        1663 | 500      |               1 |
| 45473775 | 2024-07-03 17:24:16 | 06626253000151 |        1646 | 300      |               1 |
| 45473792 | 2024-07-03 17:29:59 | 06626253000151 |        1708 | 800      |               1 |
| 45473970 | 2024-07-03 17:31:53 | 06626253000151 |        1644 | 650      |               1 |
| 45474041 | 2024-07-03 17:34:17 | 06626253000151 |        1633 | 300      |               1 |
| 45474115 | 2024-07-03 17:42:13 | 06626253000151 |        1702 | 1400     |               1 |
| 45474127 | 2024-07-03 17:34:21 | 06626253000151 |        1695 | 100      |               1 |
| 45474133 | 2024-07-03 17:43:49 | 06626253000151 |        1638 | 700      |               1 |
| 45474158 | 2024-07-03 17:36:17 | 06626253000151 |        1695 | 100      |               1 |
| 45474162 | 2024-07-03 17:43:37 | 06626253000151 |        1711 | 500      |               1 |
| 45474216 | 2024-07-03 16:41:56 | 06626253000151 |        1639 | 700      |               1 |
| 45474229 | 2024-07-03 17:41:49 | 06626253000151 |        1645 | 700      |               1 |
| 45474292 | 2024-07-03 17:42:49 | 06626253000151 |        1645 | 500      |               1 |
| 45474373 | 2024-07-03 17:42:53 | 06626253000151 |        1695 | 400      |               1 |
| 45474477 | 2024-07-03 17:46:03 | 06626253000151 |        1695 | 300      |               1 |
| 45474494 | 2024-07-03 17:04:52 | 06626253000151 |        1628 | 700      |               1 |
| 45474578 | 2024-07-03 17:51:29 | 06626253000151 |        1712 | 950      |               1 |
| 45474657 | 2024-07-03 17:59:08 | 06626253000151 |        1708 | 1800     |               1 |
| 45474886 | 2024-07-03 18:05:28 | 06626253000151 |        1683 | 500      |               1 |
